world_rank,university_name,country,teaching,international,research,citations,income,total_score,num_students,student_staff_ratio,international_students,year,continent,female_ratio,male_ratio,lat,lon,cost_of_living,international_ratio,Y1 ,Y2 ,Y3 ,Y4 ,Y5 ,Y6 
320,Murdoch University,Australia,16.7,86.4,16,51.7,49.9,-,16606,32.8,43%,2014,Oceania,59,41,-32.071,115.825,771.256,0.43,1.5045101084913,-1.32124617654584,0.887725303317537,-1.07215069266202,-0.122873304603148,0.017930197876974
321,National Cheng Kung University,Taiwan,31.5,24.9,40.7,27.6,100,-,21234,14.4,11%,2014,Asia,36,64,22.9988,120.2195,640.288,0.11,0.806676466237301,2.60587232664583,2.05668048706939,-0.110336403846635,-0.020134342727144,-0.412568220976783
322,National Sun Yat-Sen University,Taiwan,27.3,22.1,32.6,43.2,45,-,9336,19.6,4%,2014,Asia,37,63,22.62794,120.2663185,640.288,0.04,1.5940890393486,1.32863054134205,-0.071373904245864,0.563894205419538,0.525226344350044,-0.417992378721254
323,"National University of Ireland, Galway",Republic of Ireland,24.5,69.5,21,50.6,45.7,-,14067,26.8,14%,2014,Europe,56,44,53.2763972,-9.0582996,806.245,0.14,1.27656472194432,-0.922795525269238,0.724501139867516,-0.262552995926342,0.179402747018195,0.073299493391301
324,Oregon State University,United States,25.7,35.4,19.7,63.5,31.6,-,22578,16.8,9%,2014,North America,47,53,44.5638,-123.2794,748.037,0.09,1.5406619567867,-0.10345700534792,-0.547308883639597,0.830730406775932,-0.080049462137918,-0.026689069117096
325,Sapienza University of Rome,Italy,27,36.3,25.2,48.2,36.3,-,120986,32.3,7%,2014,Europe,59,41,41.9038,12.5144,740.975,0.07,1.59303434625084,0.220877082313348,-0.008098693373819,0.655371427133754,0.479851543647691,-0.133603804253921
326,Shanghai Jiao Tong University,China,35.7,22.8,31.8,32.3,79.2,-,38191,12.8,6%,2014,Asia,37,63,31.200815,121.4284068,419.868,0.06,1.36679678475802,3.0921967321784,0.489543253562813,-0.805905310222743,0.256480841998195,0.009679115466658
327,State University of Campinas,Brazil,41.3,19,37.5,27.9,49,-,27095,15.3,3%,2014,South America,48,52,-22.8184,-47.0647,457.96,0.03,1.48427414054219,2.59943250734558,-0.263339555223361,-0.208253898170245,1.33261465153038,-0.021794789593724
328,State University of New York Albany,United States,23.8,33.9,26.2,58.7,-,-,15387,18.5,8%,2014,North America,51,49,42.684179,-73.8260352,748.037,0.08,1.03153276166325,0.771848015359648,0.767996431919315,0.478492710372403,-0.775246212557119,-0.264652395400628
329,Stellenbosch University,South Africa,24.7,46.7,29.3,47.1,95.9,-,21849,23,8%,2014,Africa,53,47,-33.9331729,18.8641065,454.643,0.08,1.04851994517462,2.2637362787537,0.970755388509347,-1.60834414702183,-0.843139348927514,-0.221096261599207
330,Umea University,Sweden,19.8,50.1,29.6,53.1,30.5,-,16667,11.9,7%,2014,Europe,60,40,63.8201574,20.3146663,765.585,0.07,1.53892291907267,-0.511017577000403,-0.095809899253011,0.333485647386606,0.431159867895063,-0.5181096156909
331,University of Canterbury,New Zealand,18.2,88,24.4,51.6,52.3,-,12187,16.5,20%,2014,Oceania,51,49,-43.5239611,172.5803184,777.034,0.2,1.16411450543931,-1.2802024063754,0.977268258380041,-1.12280772403131,-0.005110131146404,-0.19661093618225
332,University of Connecticut,United States,36.1,38.7,22.8,49.9,31.7,-,25742,13,11%,2014,North America,51,49,41.8077,-72.254,748.037,0.11,1.35481661339958,0.090497609580154,-0.203210245439107,0.708936355380231,0.675448651838371,0.308654537766638
333,University of Crete,Greece,18.2,47.1,16.6,65.6,35,-,14650,26.9,5%,2014,Europe,63,37,35.3612915,24.4458475,606.262,0.05,1.86014592408549,0.073124272856907,-0.851657692363772,-0.282435472281522,-0.37637730749884,-0.159986435998941
334,University of Eastern Finland,Finland,23.8,39.7,18.6,56.1,33.4,-,10798,17.3,6%,2014,Europe,64,36,62.6043441,29.7422375,779.174,0.06,1.69275028942014,-0.258804181493457,-0.131503539217699,0.767987071472643,0.105531415384797,-0.033960983146203
335,University of Hertfordshire,United Kingdom,14.1,81.1,10.2,66.9,30.3,-,19665,19.4,27%,2014,Europe,54,46,51.7616478,-0.2483718,698.496,0.27,1.82749038424783,-1.49725671834272,-0.414274901422265,-0.980638173109322,-0.359784230741123,0.041452930578612
336,University of Houston,United States,37,31.5,23.8,42.4,36.9,-,40325,43.7,9%,2014,North America,50,50,29.7207902,-95.3440627,748.037,0.09,1.44217612975118,0.511837527997473,0.103652372555862,0.874618703776873,0.825297479076256,0.293580745096884
337,University of Liege,Belgium,25.1,67.1,16.4,47,60.7,-,20951,25.9,23%,2014,Europe,54,46,50.6370724,5.5623333,780.779,0.23,1.31786804361403,-0.429509568982188,1.18627427545298,-0.449979386269654,-0.126171951523066,0.269092119014231
338,University of Manitoba,Canada,30.8,40,29.3,45.1,52.8,-,28576,27.8,11%,2014,North America,55,45,49.8091536,-97.1330418,695.607,0.11,1.22035720286028,0.720766953868565,0.435085867384156,0.165695854836457,0.350027038623338,-0.076756263715164
339,University of Missouri,United States,32.6,28.9,31.4,44.9,31.1,-,29885,14.1,5%,2014,North America,53,47,38.9442941,-92.3264788,748.037,0.05,1.41584863235048,0.442476143965838,-0.152094604582284,0.999102391192442,0.904316873200099,-0.161145874439814
340,University of Padua,Italy,19.3,38.9,17.3,70.4,32,-,62577,18.3,4%,2014,Europe,56,44,45.4068,11.8774,740.975,0.04,1.65579223586214,-0.333954367563333,-0.684010657013799,0.674093703574124,-0.487768763251492,-0.188692586918646
341,University of Pisa,Italy,20.3,35,18.1,64.2,41.7,-,47247,18,4%,2014,Europe,52,48,43.7201299,10.4078976,740.975,0.04,1.63341113157985,0.062287153091452,-0.247936845968808,0.691167455779347,-0.482181864379596,-0.17248632549723
342,University of Salento,Italy,31,37.4,20.4,48.2,51.2,-,19959,58.4,1%,2014,Europe,64,36,40.35657,18.16753,740.975,0.01,1.39565514651585,0.495354401474192,0.447040553059117,0.502032284939496,0.121027391729848,0.214759565133836
343,University of South Australia,Australia,22.5,80,21.8,40.2,83.2,-,18971,26.2,32%,2014,Oceania,59,41,-37.8062142,140.766463,771.256,0.32,1.00235936757843,-0.244331616107334,2.14977825374176,-1.19719818165557,-0.334332823516782,0.084554872302071
344,University of Tampere,Finland,23.1,33.9,22.2,52.3,45.6,-,10045,9.5,4%,2014,Europe,66,34,61.4941233,23.7792068,779.174,0.04,1.58078032589968,0.212324437451085,0.306133142384427,0.825173096977279,-0.031432249081992,-0.187229804262348
345,University of Technology Sydney,Australia,22.1,87.3,22,47.8,36.4,-,24519,44.1,31%,2014,Oceania,53,47,-33.8832,151.2005,771.256,0.31,1.39895106396786,-1.47610767166348,0.545195332193417,-0.968356695032568,0.552389399047498,0.015220018013385
346,University of Tsukuba,Japan,36.6,32.6,20.9,48.9,35.3,-,15930,12.6,16%,2014,Asia,38,62,36.1070428,140.1006599,891.631,0.16,1.25124923955626,-0.236141979885936,0.385054616124499,1.54491545194491,0.568024711894604,0.370492157704644
347,University of Vermont,United States,26.6,21,19.3,57.4,-,-,,,,2014,North America,,,44.4779,-73.1965,748.037,,1.26967725439042,1.15941077244113,0.696293583836054,0.933347292144504,-0.839894921090462,0.022140469254805
348,University of Waikato,New Zealand,18.4,82.4,18.1,56.9,46.3,-,10159,17,25%,2014,Oceania,57,43,-37.7858739,175.3167665,777.034,0.25,1.3536548699225,-1.33026265118738,0.607125940840727,-0.844128630409359,-0.173724701888945,-0.015809213406766
349,University of Warsaw,Poland,18.7,42.8,14.3,71.1,28.3,-,49292,14.1,7%,2014,Europe,67,33,52.2378175,21.0172105,418.691,0.07,2.13557280429707,0.758013787067149,-1.89530913805235,-0.907974118963982,-0.445944178436737,-0.096967847571604
350,Washington State University,United States,28.4,35.2,26.5,46.1,55.6,-,24550,18.3,7%,2014,North America,50,50,46.7335716,-117.1452759,748.037,0.07,1.30334587875194,0.651681140568518,0.655367127726292,0.538608021535093,0.130433203767245,-0.095623820490003
351,Wayne State University,United States,35.3,28.2,15.7,59.9,-,-,23065,10.7,7%,2014,North America,57,43,42.3593694,-83.0716064,748.037,0.07,0.971876821316041,0.985343345812919,0.639042001592003,0.749615194205754,-0.792206554525101,0.517474955649917
352,Wuhan University of Technology,China,14.8,18.9,7.8,78.1,58.7,-,50260,14.9,2%,2014,Asia,31,69,30.5987,114.3425,419.868,0.02,2.11201766033813,1.89736953015318,-1.29950790104339,-0.361125124043959,-1.71789659765529,-0.100838914776291
353,Zhejiang University,China,35.9,21,32.1,36.5,94.5,-,47508,15.9,5%,2014,Asia,41,59,30.1933141,120.1193082,419.868,0.05,1.08232766754986,3.3995384911543,0.831799768309332,-0.870327587855527,-0.266134060740441,0.0179907396148
354,Charles Darwin University,Australia,17.9,58.9,18.6,49.1,35.5,-,5570,25.4,15%,2014,Oceania,67,33,-23.6989216,133.896733,771.256,0.15,1.85662429115224,-0.730793621985912,0.285941625420158,-0.006094919819303,0.274014760346633,-0.167850409297489
355,Charles University in Prague,Czech Republic,29.1,53.2,19.9,43.6,29,-,51438,13,15%,2014,Europe,62,38,50.0889154,14.4161372,482.784,0.15,2.02258363062853,0.674667616484468,-0.87150344440299,-1.04690828892517,0.864761030072985,0.201902803531904
356,"China Medical University, Taiwan",Taiwan,18.9,20.5,28.1,46.2,60.8,-,7983,15.4,8%,2014,Asia,53,47,24.1563,120.6801,640.288,0.08,1.75120021845119,1.53786097850192,0.37702717270868,0.440438171532115,-0.209430801791923,-0.583133316322438
357,George Mason University,United States,24.5,37.3,18,54.9,28.8,-,26622,17,7%,2014,North America,54,46,38.885078,-77.1010391,748.037,0.07,1.8265438163202,-0.133070152301116,-0.370690960566711,0.748710208023016,0.256746926997246,-0.00249450487089
358,Hanyang University,South Korea,30.4,42.9,27.7,26.9,55.3,-,16729,10.4,19%,2014,Asia,,,37.5572,127.0453,823.151,0.19,1.44948698110304,0.371350722546536,1.48796178814706,0.548364790494537,0.918727089561647,-0.002008508897533
359,Indian Institute of Technology Delhi,India,33.8,15.3,23,38.5,-,-,8371,17.3,1%,2014,Asia,18,82,28.545,77.1926,258.619,0.01,1.92318759737817,3.64509256963504,-0.5625246897401,-1.18107170181351,0.054788869349959,0.17896980985277
360,Indian Institute of Technology Kanpur,India,31.3,17.3,25.2,41.8,42.4,-,6167,12.2,0%,2014,Asia,13,87,26.5123,80.2329,258.619,0,2.2161308781247,2.98971522728289,-1.48413682847911,-0.987054405627321,0.601547180717339,-0.03103514149199
361,Indian Institute of Technology Kharagpur,India,39.3,14.7,30,35.3,-,-,9928,17.5,0%,2014,Asia,15,85,22.31849373,87.30597711,258.619,0,1.60899020437523,3.79853597652982,-0.519312879895771,-1.15184281819734,0.388851042503913,0.159372977068259
362,Indian Institute of Technology Roorkee,India,25.1,15.6,12.3,53.6,64.8,-,8061,18.7,1%,2014,Asia,17,83,29.8649,77.8966,258.619,0.01,2.27613531127861,3.2001500811191,-1.07727998858099,-1.11050845958316,-0.707959205178745,0.175305726035814
363,Johannes Kepler University of Linz,Austria,20,57.7,15.3,51,41.9,-,19646,29.1,10%,2014,Europe,48,52,48.33792,14.32071,768.153,0.1,1.77310998565718,-0.576782592192813,0.404210740610937,-0.01750671131065,0.031439512905172,0.02909739274911
364,King Abdulaziz University,Saudi Arabia,18.2,74.3,9.4,58.2,39.7,-,35889,8.4,21%,2014,Asia,57,43,21.4941,39.2326,509.427,0.21,2.04514099182986,-0.198019453482838,-0.610487439381447,-1.72751639986634,-0.221678100587009,0.224551967062283
365,King Saud University,Saudi Arabia,21.4,72.2,21.1,32.3,93.9,-,40666,13.4,7%,2014,Asia,,,24.7224,46.6271,509.427,0.07,1.44982812369356,1.34339783747731,1.74139921611596,-2.28261594413127,-0.354555789525158,0.056232639578496
366,Leibniz University of Hanover,Germany,30.9,47.2,15.4,39.5,42.7,-,22401,62.7,12%,2014,Europe,41,59,52.383,9.7197,723.534,0.12,1.77027143591908,0.184233041836512,0.449802349329634,0.133154954663832,0.600759717174073,0.421830481580534
367,Liverpool John Moores University,United Kingdom,14.9,58.1,12.5,57.5,28.8,-,18513,19.8,13%,2014,Europe,52,48,53.404902,-2.9705366,698.496,0.13,2.13706727994619,-0.710100485476791,-0.388260950700184,-0.223355190709387,-0.023779986588549,-0.102064228377427
368,Loughborough University,United Kingdom,30.5,65.4,27.9,22.8,42.6,-,13951,15.9,22%,2014,Europe,38,62,52.7627822,-1.2396819,698.496,0.22,1.64676893473772,0.013965344725285,0.952940271039453,-0.69060965117588,1.48195010168368,0.083986138740016
369,National Central University,Taiwan,22.6,34.5,22.1,46.2,83.9,-,10915,9.8,6%,2014,Asia,31,69,24.9684181,121.191397,640.288,0.06,1.38564031308862,1.58136202670717,1.19173080381382,-0.230863307584983,-0.739912440126534,-0.134355707001017
370,National Taiwan University of Science and Technology (Taiwan Tech),Taiwan,25.5,21.6,40.4,33,47.9,-,7446,17.4,11%,2014,Asia,34,66,25.013411,121.5416198,640.288,0.11,1.60590739258094,1.54971018227269,0.29783715195654,0.490275743231346,0.915517855586967,-0.739987088287386
371,"National University of Ireland, Maynooth",Republic of Ireland,24.9,70.3,20.9,34.6,33,-,7653,28,11%,2014,Europe,55,45,53.384792,-6.6010461,806.245,0.11,1.75200270647452,-0.999406112273778,0.779765996204888,-0.2392928805947,1.07755839469996,0.094315744833275
372,Old Dominion University,United States,21.3,30.2,14.3,58.7,-,-,,,,2014,North America,,,36.8856261,-76.3078282,748.037,,1.48760738157095,0.787563120766948,0.7697820016191,0.601829708317717,-1.03319755707473,0.023248451179894
373,Polytechnic University of Valencia,Spain,20.9,28.2,13.1,59,39.8,-,33172,13.6,7%,2014,Europe,36,64,39.4808,-0.341,585.29,0.07,2.12439599553332,0.900762310552499,-0.750947951452781,0.20667754082223,-0.334928159427657,-0.006474980118676
374,Ruhr University Bochum,Germany,27.8,50.9,20.9,42,45.2,-,38675,46.3,13%,2014,Europe,48,52,51.48165,7.21648,723.534,0.13,1.60147757024131,0.092887268536369,0.49687902139787,-0.027022781543881,0.494729349745011,0.131104980579913
375,San Diego State University,United States,15,22.2,23.1,61.1,29.2,-,27420,31.7,5%,2014,North America,57,43,32.7757,-117.0719,748.037,0.05,1.9895681501859,0.178151296500646,-0.602960056414782,1.23152480809149,-0.139504134807273,-0.625351401126214
376,Sun Yat-sen University,China,29.4,25.5,18.2,48.1,43.4,-,51351,16.6,8%,2014,Asia,51,49,23.0946118,113.2878899,419.868,0.08,2.08451650252082,1.97401756960393,-0.985125828885906,-0.507154472300267,0.220351945735277,0.162259571787983
377,Swinburne University of Technology,Australia,17,68.5,19.4,49.1,46.7,-,20314,36.5,33%,2014,Oceania,44,56,-37.8206176,145.0386209,771.256,0.33,1.63947208246967,-0.799736087990904,0.713216698070158,-0.44524862559379,0.037079657413755,-0.169391822445879
378,Temple University,United States,35.4,22.4,15,42.4,-,-,33268,13.3,5%,2014,North America,51,49,39.9816,-75.1495,748.037,0.05,1.39566085160155,1.36573911470874,1.08077773285451,0.868951910814056,-0.190828175679755,0.53795070714982
379,UiT The Arctic University of Norway,Norway,20.3,59.6,15.8,54.2,39.2,-,10398,12.2,10%,2014,Europe,60,40,68.4359145,17.4350672,1080.593,0.1,1.34137748300809,-1.99098546439262,1.32518522330461,1.40082408778477,-0.018555573688788,0.022764833081346
380,University of Bari Aldo Moro,Italy,26.8,34.7,21.1,48.2,34.9,-,51560,65.1,2%,2014,Europe,65,35,41.1206,16.8685,740.975,0.02,1.74888413934467,0.215240241850852,-0.057260909684637,0.72583138118484,0.436397569949484,-0.011961793019388
381,University of Duisburg-Essen,Germany,20.4,47.7,12,59.9,41.7,-,36051,46.6,11%,2014,Europe,49,51,51.4277,6.801,723.534,0.11,1.80878544793214,-0.224966369588893,-0.080539645141277,0.164661740756119,-0.370740566717721,0.101201239333981
382,University of Ferrara,Italy,15.4,38.6,14.4,64.2,38.5,-,18882,30.2,7%,2014,Europe,56,44,44.8334,11.6263,740.975,0.07,1.91497289937643,-0.17925807185002,-0.285824210508965,0.57592918766669,-0.54461653171636,-0.22875347632278
383,University of Florence,Italy,17.7,37.3,13.2,57.7,34.2,-,54290,17.2,7%,2014,Europe,59,41,43.7776,11.2598,740.975,0.07,2.07239773909736,-0.129808169898771,-0.260030929522125,0.645127653822283,-0.185045469959868,-0.10272210857133
384,University of Graz,Austria,24.6,59.9,14.4,51,29.5,-,20584,26.8,12%,2014,Europe,65,35,47.0781048,15.4475057,768.153,0.12,1.78758492324254,-0.843402416907323,0.011777805824617,0.051174245911564,0.415624316547002,0.232076417915217
385,University of Guelph,Canada,20.6,39.1,22.6,45.1,47.8,-,21643,28.3,4%,2014,North America,60,40,43.5331903,-80.2235283,695.607,0.04,1.82556724709874,0.505129018904435,0.340224378492206,0.195008410006558,0.161646589407663,-0.26369062862882
386,University of Jyvaskyla,Finland,27.5,42.8,16.3,47.2,-,-,9703,15.2,5%,2014,Europe,62,38,62.2365,25.7316,779.174,0.05,1.3189615119709,0.501993499502881,1.25880878576256,0.295762427358052,-0.414325776415175,0.270069018348613
387,"University of Maryland, Baltimore County",United States,16.9,34.4,15,65.9,32.6,-,13908,18.1,7%,2014,North America,46,54,39.2886143,-76.6230002,748.037,0.07,1.91563489334526,-0.201171987969657,-0.534293214086663,0.822977206608703,-0.441947941553573,-0.22011561621793
388,University of Minho,Portugal,17.2,46.9,18.6,50.3,37.4,-,19090,18.8,9%,2014,Europe,52,48,41.5607,-8.3962,539.173,0.09,2.19807807786911,0.585376234309974,-0.582242292218382,-0.684646769670372,0.13740868056988,-0.247089025894485
389,University of Navarra,Spain,27.3,45.7,23.4,33.7,86.2,-,11259,10.6,16%,2014,Europe,52,48,42.81687,-1.64323,585.29,0.16,1.38903253023757,1.72576461234381,1.48036746324587,-0.920568304864738,-0.18087818002845,0.075879273074544
390,University of Oklahoma,United States,34.1,26.7,14.7,46.1,35.2,-,,,,2014,North America,,,35.1915227,-97.4434769,748.037,,1.78629264921063,0.493868654716547,-0.060627911496693,1.06369325349524,0.508009508021191,0.459060414730234
391,University of Porto,Portugal,20.5,43.9,17.8,47.6,36.7,-,32720,18.8,9%,2014,Europe,54,46,41.1783404,-8.5962541,539.173,0.09,2.20014727425161,0.722747491270988,-0.570111082695261,-0.569530814963967,0.290547762826604,-0.101627405144477
392,University of Portsmouth,United Kingdom,13.7,73.3,11.8,56.3,29.1,-,20161,19.1,23%,2014,Europe,45,55,50.7952,-1.0936,698.496,0.23,2.0923424261754,-1.15660094378287,-0.217963102223123,-0.755233697103644,0.040256155243668,-0.054368414018046
393,University of Rovira i Virgili,Spain,19,34.3,13.6,64.2,30.6,-,12533,12.8,9%,2014,Europe,61,39,41.11849953,1.256332308,585.29,0.09,2.1353257080407,0.459352463135303,-1.12304467959772,0.0993411290701,-0.303453303638934,-0.090316926619839
394,University of Stirling,United Kingdom,19,62.8,22.6,50.1,30.3,-,7828,15.9,22%,2014,Europe,61,39,56.1451154,-3.9173938,698.496,0.22,1.80347455682394,-0.630243858862353,-0.13623469814151,-0.418343363598942,0.471629055877943,-0.250795247625584
395,University of Surrey,United Kingdom,31.1,83.5,22.7,25.7,40.3,-,12063,16.6,38%,2014,Europe,55,45,51.2430326,-0.5900138,698.496,0.38,1.59681720402277,-0.626257508025937,0.947376877744409,-1.26414039023868,1.43345410773639,0.359974575866382
396,University of Tartu,Estonia,20.3,43.7,21.2,46.2,30.3,-,10269,13,3%,2014,Europe,66,34,59.4322572,24.7422706,545.807,0.03,2.21458939951712,0.610059740528851,-0.712053469466035,-0.481716864150141,0.547257879508523,-0.2340088350823
397,University of Tasmania,Australia,18.7,69.9,16.7,49.1,36.9,-,18340,23.8,21%,2014,Oceania,57,43,-42.9070751,147.3215168,771.256,0.21,1.77548844993015,-1.0318318851379,0.414200873133891,-0.388064513975135,0.269497580076167,-0.019438106288903
398,University of Valencia,Spain,16.6,39.3,12.4,59,31.7,-,58413,15.4,9%,2014,Europe,60,40,39.5151014,-0.4245123,585.29,0.09,2.30107568157432,0.363927100118478,-0.889448915788312,-0.116881907021301,-0.186937802683797,-0.11399834286027
